id;IDCliente;ValorDocumento;NumeroDocumento;DataDocumento;Vencimento;Status;DataPagamento
1745;37550;168;977A;03/08/2009;31/08/2009;PAID;03/09/2009
2212;37550;71;1256A;04/11/2009;04/12/2009;PAID;07/12/2009
2369;37550;86;1354A;30/11/2009;30/12/2009;PAID;04/01/2010
2551;37550;270;1465A;04/01/2010;27/01/2010;PAID;01/02/2010
2890;37550;58;1677A;15/03/2010;11/04/2010;PAID;13/04/2010
3501;37550;282;1980A;31/05/2010;25/06/2010;PAID;26/06/2010
3637;37550;96;2086A;24/06/2010;24/07/2010;PAID;27/07/2010
3677;37550;190;2119A;05/07/2010;30/07/2010;PAID;11/08/2010
3738;37550;224;2168A;19/07/2010;12/08/2010;PAID;18/08/2010
3786;37550;46;2202A;29/07/2010;28/08/2010;PAID;14/09/2010
4011;37550;96;2339A;09/09/2010;30/09/2010;PAID;17/11/2010
4253;37550;59;2489A;19/10/2010;18/11/2010;PAID;25/11/2010
4386;37550;125;2581A;16/11/2010;16/12/2010;PAID;17/12/2010
4479;37550;190;2642A;03/12/2010;02/01/2011;PAID;04/01/2011
4709;37550;123;2777A;14/01/2011;11/02/2011;PAID;15/02/2011
4873;37550;306;2887A;14/02/2011;11/03/2011;PAID;15/03/2011
4893;37550;145;2904A;17/02/2011;17/03/2011;PAID;21/03/2011
5610;37550;136;3363A;11/07/2011;07/08/2011;PAID;09/08/2011
5682;37550;180;3413A;01/08/2011;27/08/2011;PAID;30/08/2011
5777;37550;223,5;3469A;15/08/2011;12/09/2011;PAID;14/09/2011
5778;37550;223,5;3469B;15/08/2011;27/09/2011;PAID;28/09/2011
6025;37550;190;3588A;26/09/2011;20/10/2011;PAID;21/10/2011
6114;37550;76;3632A;10/10/2011;06/11/2011;PAID;09/11/2011
6416;37550;98;3748A;14/11/2011;01/12/2011;PAID;02/12/2011
6898;37550;116;3963A;23/01/2012;16/02/2012;PAID;17/02/2012
7007;37550;29;4024A;06/02/2012;01/03/2012;PAID;02/03/2012
7552;37550;425;4277A;07/05/2012;01/06/2012;PAID;05/06/2012
7553;37550;425;4277B;07/05/2012;16/06/2012;PAID;20/06/2012
7887;37550;80;4441A;02/07/2012;26/07/2012;PAID;27/07/2012
7992;37550;22;4497A;23/07/2012;05/08/2012;PAID;07/08/2012
8022;37550;145;4517A;01/08/2012;31/08/2012;PAID;04/09/2012
8253;37550;54;4625A;29/08/2012;28/09/2012;PAID;02/10/2012
8408;37550;199;4709A;24/09/2012;20/10/2012;PAID;23/10/2012
9034;37550;301;5034A;14/01/2013;06/02/2013;PAID;07/02/2013
9077;37550;234;5054A;21/01/2013;18/02/2013;PAID;20/02/2013
9148;37550;78;5083A;28/01/2013;23/02/2013;PAID;26/02/2013
9359;37550;94;5197A;04/03/2013;27/03/2013;PAID;28/03/2013
9615;37550;64;5348A;19/04/2013;19/05/2013;PAID;21/05/2013
9684;37550;39;5376A;06/05/2013;29/05/2013;PAID;04/06/2013
9755;37550;28;5406A;13/05/2013;08/06/2013;PAID;11/06/2013
10297;37550;230;5651A;05/08/2013;31/08/2013;PAID;03/09/2013
10750;37550;147;5872A;06/11/2013;06/11/2013;PAID;06/01/2014
13937;37550;56;7518A;01/07/2015;15/07/2015;PAID;15/07/2015
13949;37550;474,67;7527A;06/07/2015;05/08/2015;PAID;05/08/2015
13950;37550;474,67;7527B;06/07/2015;20/08/2015;PAID;20/08/2015
13951;37550;474,66;7527C;06/07/2015;04/09/2015;PAID;04/09/2015
14419;37550;267;7735A;09/09/2015;02/10/2015;PAID;06/10/2015
18011;37550;309;9435A;01/03/2017;13/03/2017;PAID;13/03/2017
26775;37550;176;13038A;15/05/2020;12/06/2020;PAID;12/06/2020
31905;37550;310;15386A;29/06/2022;26/07/2022;PAID;01/08/2022
11119;37550;34;6064A;10/02/2014;03/03/2014;PENDING;
17780;37550;48;9386A;31/01/2017;31/01/2017;PENDING;
18959;37550;64;9730A;27/06/2017;11/05/2017;PENDING;
157;37549;35;2182563952-5-1;25/08/2008;21/09/2008;PAID;23/09/2008
941;37549;86;471A;11/02/2009;04/03/2009;PAID;05/03/2009
2242;37549;59;1281A;09/11/2009;05/12/2009;PAID;08/12/2009
4375;37549;12;2572A;16/11/2010;12/12/2010;PAID;14/12/2010
141;37548;385;23A;22/08/2008;22/08/2008;PAID;26/08/2008
201;37548;385;23B;02/09/2008;26/09/2008;PAID;27/09/2008
120;37547;98;13A;20/08/2008;20/08/2008;PAID;20/08/2008
121;37547;10;14A;21/08/2008;21/08/2008;PAID;21/08/2008
132;37547;38;18A;21/08/2008;21/08/2008;PAID;21/08/2008
135;37547;800;20A;21/08/2008;21/08/2008;PAID;21/08/2008
138;37547;395;22A;22/08/2008;22/08/2008;PAID;22/08/2008
145;37547;130;26A;22/08/2008;22/08/2008;PAID;26/08/2008
292;37547;130;95A;18/09/2008;18/09/2008;PAID;23/09/2008
331;37547;40;117A;01/10/2008;01/10/2008;PAID;03/10/2008
717;37547;232;346A;24/12/2008;24/12/2008;PAID;24/12/2008
9972;37547;290;5516A;11/06/2013;11/06/2013;PAID;14/06/2013
161;37546;115;29A;25/08/2008;24/09/2008;PAID;26/08/2008
176;37546;207;37A;27/08/2008;26/09/2008;PAID;27/09/2008
325;37546;342;111A;29/09/2008;26/10/2008;PAID;28/10/2008
536;37546;185;254A;24/11/2008;24/12/2008;PAID;24/12/2008
572;37546;300;266A;01/12/2008;24/12/2008;PAID;24/12/2008
537;37546;185;254B;24/11/2008;08/01/2009;PAID;09/01/2009
538;37546;185;254C;24/11/2008;23/01/2009;PAID;26/01/2009
789;37546;50;388A;13/01/2009;10/02/2009;PAID;11/02/2009
1143;37546;253;600B;20/03/2009;04/05/2009;PAID;05/05/2009
1142;37546;253;600A;20/03/2009;19/04/2009;PAID;12/05/2009
1412;37546;98;762A;13/05/2009;12/06/2009;PAID;15/06/2009
1580;37546;65;872A;29/06/2009;24/07/2009;PAID;28/07/2009
1717;37546;80;956A;27/07/2009;26/08/2009;PAID;03/09/2009
1759;37546;56;963A;03/08/2009;27/08/2009;PAID;03/09/2009
1828;37546;119;1015A;17/08/2009;16/09/2009;PAID;17/09/2009
1856;37546;90;1040A;24/08/2009;23/09/2009;PAID;24/09/2009
1863;37546;68;1047A;25/08/2009;24/09/2009;PAID;06/10/2009
2278;37546;238;1304A;16/11/2009;16/12/2009;PAID;18/12/2009
2312;37546;658;1324A;23/11/2009;23/12/2009;PAID;28/12/2009
2725;37546;377;1578A;08/02/2010;05/03/2010;PAID;08/03/2010
3548;37546;261;2013A;08/06/2010;08/07/2010;PAID;13/07/2010
3735;37546;426,33;2167A;19/07/2010;13/08/2010;PAID;18/08/2010
3736;37546;426,33;2167B;19/07/2010;12/09/2010;PAID;14/09/2010
3762;37546;205;2185A;26/07/2010;25/08/2010;PAID;14/09/2010
80;37546;142;2182563939-8-1;19/08/2008;13/09/2008;PAID;20/04/2022
3737;37546;426,34;2167C;19/07/2010;12/10/2010;PAID;20/04/2022
3985;37546;564;2310A;30/08/2010;27/09/2010;PAID;20/04/2022
3986;37546;564;2310B;30/08/2010;27/10/2010;PAID;20/04/2022
3987;37546;564;2310C;30/08/2010;26/11/2010;PAID;20/04/2022
4007;37546;329,67;2337A;09/09/2010;01/10/2010;PAID;20/04/2022
4008;37546;329,67;2337B;09/09/2010;24/10/2010;PAID;20/04/2022
4009;37546;329,66;2337C;09/09/2010;08/11/2010;PAID;20/04/2022
114;37546;294;8A;20/08/2008;19/08/2008;PAID;26/08/2008
1057;37546;630;541A;04/03/2009;04/03/2009;PAID;05/03/2009
1126;37546;85;590A;17/03/2009;17/03/2009;PAID;19/03/2009
1161;37546;32;611A;26/03/2009;23/03/2009;PAID;31/03/2009
1637;37546;65;909A;06/07/2009;06/07/2009;PAID;07/07/2009
2679;37546;460;1546A;25/01/2010;25/01/2010;PAID;26/01/2010
2861;37546;220;1661A;08/03/2010;08/03/2010;PAID;15/03/2010
5858;37546;800;3518A;31/08/2011;31/08/2011;PAID;02/09/2011
7372;37546;24;4192A;03/04/2012;03/04/2012;PAID;04/04/2012
8094;37546;180;4549A;09/08/2012;09/08/2012;PAID;10/08/2012
8586;37546;620;4805A;26/10/2012;26/10/2012;PAID;30/10/2012
